filepath,label,is_background
train\0d4164_0-imgslice.17.1.jpg,0,0
train\0d4164_0-imgslice.17.10.jpg,0,0
train\0d4164_0-imgslice.17.11.jpg,0,0
train\0d4164_0-imgslice.17.12.jpg,0,0
train\0d4164_0-imgslice.17.13.jpg,0,0
train\0d4164_0-imgslice.17.14.jpg,0,0
train\0d4164_0-imgslice.17.15.jpg,0,0
train\0d4164_0-imgslice.17.16.jpg,0,0
train\0d4164_0-imgslice.17.17.jpg,0,0
train\0d4164_0-imgslice.17.18.jpg,0,1
train\0d4164_0-imgslice.17.19.jpg,0,1
train\0d4164_0-imgslice.17.2.jpg,0,0
train\0d4164_0-imgslice.17.20.jpg,0,0
train\0d4164_0-imgslice.17.21.jpg,0,1
train\0d4164_0-imgslice.17.22.jpg,0,1
train\0d4164_0-imgslice.17.23.jpg,0,1
train\0d4164_0-imgslice.17.24.jpg,0,0
train\0d4164_0-imgslice.17.25.jpg,0,1
train\0d4164_0-imgslice.17.26.jpg,0,0
train\0d4164_0-imgslice.17.27.jpg,0,0
train\0d4164_0-imgslice.17.28.jpg,0,1
train\0d4164_0-imgslice.17.29.jpg,0,1
train\0d4164_0-imgslice.17.3.jpg,0,0
train\0d4164_0-imgslice.17.30.jpg,0,0
train\0d4164_0-imgslice.17.31.jpg,0,0
train\0d4164_0-imgslice.17.32.jpg,0,0
train\0d4164_0-imgslice.17.33.jpg,0,0
train\0d4164_0-imgslice.17.34.jpg,0,1
train\0d4164_0-imgslice.17.35.jpg,0,1
train\0d4164_0-imgslice.17.36.jpg,0,0
train\0d4164_0-imgslice.17.37.jpg,0,0
train\0d4164_0-imgslice.17.4.jpg,0,0
train\0d4164_0-imgslice.17.5.jpg,0,0
train\0d4164_0-imgslice.17.6.jpg,0,0
train\0d4164_0-imgslice.17.7.jpg,0,0
train\0d4164_0-imgslice.17.8.jpg,0,0
train\0d4164_0-imgslice.17.9.jpg,0,0
train\0d4164_0-imgslice.18.0.jpg,0,0
train\0d4164_0-imgslice.18.1.jpg,0,0
train\0d4164_0-imgslice.18.10.jpg,0,0
train\0d4164_0-imgslice.18.11.jpg,0,0
train\0d4164_0-imgslice.18.12.jpg,0,0
train\0d4164_0-imgslice.18.13.jpg,0,0
train\0d4164_0-imgslice.18.14.jpg,0,0
train\0d4164_0-imgslice.18.15.jpg,0,0
train\0d4164_0-imgslice.18.16.jpg,0,0
train\0d4164_0-imgslice.18.17.jpg,0,0
train\0d4164_0-imgslice.18.18.jpg,0,1
train\0d4164_0-imgslice.18.19.jpg,0,1
train\0d4164_0-imgslice.18.2.jpg,0,0
train\0d4164_0-imgslice.18.20.jpg,0,1
train\0d4164_0-imgslice.18.21.jpg,0,1
train\0d4164_0-imgslice.18.22.jpg,0,1
train\0d4164_0-imgslice.18.23.jpg,0,1
train\0d4164_0-imgslice.18.24.jpg,0,0
train\0d4164_0-imgslice.18.25.jpg,0,0
train\0d4164_0-imgslice.18.26.jpg,0,0
train\0d4164_0-imgslice.18.27.jpg,0,0
train\0d4164_0-imgslice.18.28.jpg,0,1
train\0d4164_0-imgslice.18.29.jpg,0,0
train\0d4164_0-imgslice.18.3.jpg,0,0
train\0d4164_0-imgslice.18.30.jpg,0,0
train\0d4164_0-imgslice.18.31.jpg,0,0
train\0d4164_0-imgslice.18.32.jpg,0,0
train\0d4164_0-imgslice.18.33.jpg,0,0
train\0d4164_0-imgslice.18.34.jpg,0,1
train\0d4164_0-imgslice.18.35.jpg,0,0
train\0d4164_0-imgslice.18.36.jpg,0,0
train\0d4164_0-imgslice.18.37.jpg,0,0
train\0d4164_0-imgslice.18.4.jpg,0,1
train\0d4164_0-imgslice.18.5.jpg,0,1
train\0d4164_0-imgslice.18.6.jpg,0,1
train\0d4164_0-imgslice.18.7.jpg,0,1
train\0d4164_0-imgslice.18.8.jpg,0,1
train\0d4164_0-imgslice.18.9.jpg,0,0
train\0d4164_0-imgslice.19.0.jpg,0,0
train\0d4164_0-imgslice.19.1.jpg,0,0
train\0d4164_0-imgslice.19.10.jpg,0,0
train\0d4164_0-imgslice.19.11.jpg,0,0
train\0d4164_0-imgslice.19.12.jpg,0,0
train\0d4164_0-imgslice.19.13.jpg,0,1
train\0d4164_0-imgslice.19.14.jpg,0,1
train\0d4164_0-imgslice.19.15.jpg,0,0
train\0d4164_0-imgslice.19.16.jpg,0,0
train\0d4164_0-imgslice.19.17.jpg,0,1
train\0d4164_0-imgslice.19.18.jpg,0,1
train\0d4164_0-imgslice.19.19.jpg,0,1
train\0d4164_0-imgslice.19.2.jpg,0,0
train\0d4164_0-imgslice.19.20.jpg,0,0
train\0d4164_0-imgslice.19.21.jpg,0,1
train\0d4164_0-imgslice.19.22.jpg,0,1
train\0d4164_0-imgslice.19.23.jpg,0,1
train\0d4164_0-imgslice.19.24.jpg,0,1
train\0d4164_0-imgslice.19.25.jpg,0,0
train\0d4164_0-imgslice.19.26.jpg,0,0
train\0d4164_0-imgslice.19.27.jpg,0,0
train\0d4164_0-imgslice.19.28.jpg,0,0
train\0d4164_0-imgslice.19.29.jpg,0,0
train\0d4164_0-imgslice.19.3.jpg,0,1
train\0d4164_0-imgslice.19.30.jpg,0,0
train\0d4164_0-imgslice.19.31.jpg,0,0
train\0d4164_0-imgslice.19.32.jpg,0,0
train\0d4164_0-imgslice.19.33.jpg,0,0
train\0d4164_0-imgslice.19.34.jpg,0,0
train\0d4164_0-imgslice.19.35.jpg,0,0
train\0d4164_0-imgslice.19.36.jpg,0,0
train\0d4164_0-imgslice.19.37.jpg,0,0
train\0d4164_0-imgslice.19.4.jpg,0,1
train\0d4164_0-imgslice.19.5.jpg,0,1
train\0d4164_0-imgslice.19.6.jpg,0,1
train\0d4164_0-imgslice.19.7.jpg,0,1
train\0d4164_0-imgslice.19.8.jpg,0,0
train\0d4164_0-imgslice.19.9.jpg,0,0
train\0d4164_0-imgslice.2.0.jpg,0,0
train\0d4164_0-imgslice.2.1.jpg,0,0
train\0d4164_0-imgslice.2.10.jpg,0,1
train\0d4164_0-imgslice.2.11.jpg,0,1
train\0d4164_0-imgslice.2.12.jpg,0,1
train\0d4164_0-imgslice.2.13.jpg,0,0
train\0d4164_0-imgslice.2.14.jpg,0,0
train\0d4164_0-imgslice.2.15.jpg,0,0
train\0d4164_0-imgslice.2.16.jpg,0,0
train\0d4164_0-imgslice.2.17.jpg,0,0
train\0d4164_0-imgslice.2.18.jpg,0,0
train\0d4164_0-imgslice.2.19.jpg,0,0
train\0d4164_0-imgslice.2.2.jpg,0,0
train\0d4164_0-imgslice.2.20.jpg,0,0
train\0d4164_0-imgslice.2.21.jpg,0,0
train\0d4164_0-imgslice.2.22.jpg,0,0
train\0d4164_0-imgslice.2.23.jpg,0,0
train\0d4164_0-imgslice.2.24.jpg,0,0
train\0d4164_0-imgslice.2.25.jpg,0,0
train\0d4164_0-imgslice.2.26.jpg,0,0
train\0d4164_0-imgslice.2.27.jpg,0,0
train\0d4164_0-imgslice.2.28.jpg,0,0
train\0d4164_0-imgslice.2.29.jpg,0,0
train\0d4164_0-imgslice.2.3.jpg,0,0
train\0d4164_0-imgslice.2.30.jpg,0,0
train\0d4164_0-imgslice.2.31.jpg,0,0
train\0d4164_0-imgslice.2.32.jpg,0,0
train\0d4164_0-imgslice.2.33.jpg,0,0
train\0d4164_0-imgslice.2.34.jpg,0,0
train\0d4164_0-imgslice.2.35.jpg,0,0
train\0d4164_0-imgslice.2.36.jpg,0,0
train\0d4164_0-imgslice.2.37.jpg,0,0
train\0d4164_0-imgslice.2.4.jpg,0,0
train\0d4164_0-imgslice.2.5.jpg,0,0
train\0d4164_0-imgslice.2.6.jpg,0,1
train\0d4164_0-imgslice.2.7.jpg,0,1
train\0d4164_0-imgslice.2.8.jpg,0,1
train\0d4164_0-imgslice.2.9.jpg,0,1
train\0d4164_0-imgslice.20.0.jpg,0,0
train\0d4164_0-imgslice.20.1.jpg,0,0
train\0d4164_0-imgslice.20.10.jpg,0,0
train\0d4164_0-imgslice.20.11.jpg,0,0
train\0d4164_0-imgslice.20.12.jpg,0,1
train\0d4164_0-imgslice.20.13.jpg,0,1
train\0d4164_0-imgslice.20.14.jpg,0,1
train\0d4164_0-imgslice.20.15.jpg,0,1
train\0d4164_0-imgslice.20.16.jpg,0,0
train\0d4164_0-imgslice.20.17.jpg,0,0
train\0d4164_0-imgslice.20.18.jpg,0,1
train\0d4164_0-imgslice.20.19.jpg,0,1
train\0d4164_0-imgslice.20.2.jpg,0,0
train\0d4164_0-imgslice.20.20.jpg,0,1
train\0d4164_0-imgslice.20.21.jpg,0,0
train\0d4164_0-imgslice.20.22.jpg,0,0
train\0d4164_0-imgslice.20.23.jpg,0,1
train\0d4164_0-imgslice.20.24.jpg,0,1
train\0d4164_0-imgslice.20.25.jpg,0,1
train\0d4164_0-imgslice.20.26.jpg,0,0
train\0d4164_0-imgslice.20.27.jpg,0,0
train\0d4164_0-imgslice.20.28.jpg,0,0
train\0d4164_0-imgslice.20.29.jpg,0,0
train\0d4164_0-imgslice.20.3.jpg,0,1
train\0d4164_0-imgslice.20.30.jpg,0,0
train\0d4164_0-imgslice.20.31.jpg,0,0
train\0d4164_0-imgslice.20.32.jpg,0,0
train\0d4164_0-imgslice.20.33.jpg,0,0
train\0d4164_0-imgslice.20.34.jpg,0,0
train\0d4164_0-imgslice.20.35.jpg,0,0
train\0d4164_0-imgslice.20.36.jpg,0,1
train\0d4164_0-imgslice.20.37.jpg,0,1
train\0d4164_0-imgslice.20.4.jpg,0,1
train\0d4164_0-imgslice.20.5.jpg,0,1
train\0d4164_0-imgslice.20.6.jpg,0,1
train\0d4164_0-imgslice.20.7.jpg,0,0
train\0d4164_0-imgslice.20.8.jpg,0,0
train\0d4164_0-imgslice.20.9.jpg,0,0
train\0d4164_0-imgslice.21.0.jpg,0,0
train\0d4164_0-imgslice.21.1.jpg,0,0
train\0d4164_0-imgslice.21.10.jpg,0,0
train\0d4164_0-imgslice.21.11.jpg,0,1
train\0d4164_0-imgslice.21.12.jpg,0,1
train\0d4164_0-imgslice.21.13.jpg,0,1
train\0d4164_0-imgslice.21.14.jpg,0,1
train\0d4164_0-imgslice.21.15.jpg,0,0
train\0d4164_0-imgslice.21.16.jpg,0,0
train\0d4164_0-imgslice.21.17.jpg,0,1
train\0d4164_0-imgslice.21.18.jpg,0,1
train\0d4164_0-imgslice.21.19.jpg,0,1
train\0d4164_0-imgslice.21.2.jpg,0,0
train\0d4164_0-imgslice.21.20.jpg,0,1
train\0d4164_0-imgslice.21.21.jpg,0,0
train\0d4164_0-imgslice.21.22.jpg,0,0
train\0d4164_0-imgslice.21.23.jpg,0,1
train\0d4164_0-imgslice.21.24.jpg,0,1
train\0d4164_0-imgslice.21.25.jpg,0,1
train\0d4164_0-imgslice.21.26.jpg,0,1
train\0d4164_0-imgslice.21.27.jpg,0,1
train\0d4164_0-imgslice.21.28.jpg,0,1
train\0d4164_0-imgslice.21.29.jpg,0,0
train\0d4164_0-imgslice.21.3.jpg,0,0
train\0d4164_0-imgslice.21.30.jpg,0,0
train\0d4164_0-imgslice.21.31.jpg,0,0
train\0d4164_0-imgslice.21.32.jpg,0,0
train\0d4164_0-imgslice.21.33.jpg,0,0
train\0d4164_0-imgslice.21.34.jpg,0,0
train\0d4164_0-imgslice.21.35.jpg,0,0
train\0d4164_0-imgslice.21.36.jpg,0,1
train\0d4164_0-imgslice.21.37.jpg,0,1
train\0d4164_0-imgslice.21.4.jpg,0,0
train\0d4164_0-imgslice.21.5.jpg,0,0
train\0d4164_0-imgslice.21.6.jpg,0,0
train\0d4164_0-imgslice.21.7.jpg,0,0
train\0d4164_0-imgslice.21.8.jpg,0,0
train\0d4164_0-imgslice.21.9.jpg,0,0
train\0d4164_0-imgslice.22.0.jpg,0,0
train\0d4164_0-imgslice.22.1.jpg,0,0
train\0d4164_0-imgslice.22.10.jpg,0,0
train\0d4164_0-imgslice.22.11.jpg,0,1
train\0d4164_0-imgslice.22.12.jpg,0,1
train\0d4164_0-imgslice.22.13.jpg,0,1
train\0d4164_0-imgslice.22.14.jpg,0,0
train\0d4164_0-imgslice.22.15.jpg,0,0
train\0d4164_0-imgslice.22.16.jpg,0,0
train\0d4164_0-imgslice.22.17.jpg,0,1
train\0d4164_0-imgslice.22.18.jpg,0,1
train\0d4164_0-imgslice.22.19.jpg,0,1
train\0d4164_0-imgslice.22.2.jpg,0,0
train\0d4164_0-imgslice.22.20.jpg,0,0
train\0d4164_0-imgslice.22.21.jpg,0,1
train\0d4164_0-imgslice.22.22.jpg,0,1
train\0d4164_0-imgslice.22.23.jpg,0,1
train\0d4164_0-imgslice.22.24.jpg,0,0
train\0d4164_0-imgslice.22.25.jpg,0,1
train\0d4164_0-imgslice.22.26.jpg,0,1
train\0d4164_0-imgslice.22.27.jpg,0,1
train\0d4164_0-imgslice.22.28.jpg,0,1
train\0d4164_0-imgslice.22.29.jpg,0,1
train\0d4164_0-imgslice.22.3.jpg,0,0
train\0d4164_0-imgslice.22.30.jpg,0,0
train\0d4164_0-imgslice.22.31.jpg,0,0
train\0d4164_0-imgslice.22.32.jpg,0,0
train\0d4164_0-imgslice.22.33.jpg,0,0
train\0d4164_0-imgslice.22.34.jpg,0,0
train\0d4164_0-imgslice.22.35.jpg,0,0
train\0d4164_0-imgslice.22.36.jpg,0,1
train\0d4164_0-imgslice.22.37.jpg,0,1
train\0d4164_0-imgslice.22.4.jpg,0,0
train\0d4164_0-imgslice.22.5.jpg,0,0
train\0d4164_0-imgslice.22.6.jpg,0,0
train\0d4164_0-imgslice.22.7.jpg,0,0
train\0d4164_0-imgslice.22.8.jpg,0,0
train\0d4164_0-imgslice.22.9.jpg,0,0
train\0d4164_0-imgslice.23.0.jpg,0,0
train\0d4164_0-imgslice.23.1.jpg,0,0
train\0d4164_0-imgslice.23.10.jpg,0,0
train\0d4164_0-imgslice.23.11.jpg,0,0
train\0d4164_0-imgslice.23.12.jpg,0,0
train\0d4164_0-imgslice.23.13.jpg,0,0
train\0d4164_0-imgslice.23.14.jpg,0,0
train\0d4164_0-imgslice.23.15.jpg,0,0
train\0d4164_0-imgslice.23.16.jpg,0,1
train\0d4164_0-imgslice.23.17.jpg,0,1
train\0d4164_0-imgslice.23.18.jpg,0,1
train\0d4164_0-imgslice.23.19.jpg,0,0
train\0d4164_0-imgslice.23.2.jpg,0,0
train\0d4164_0-imgslice.23.20.jpg,0,0
train\0d4164_0-imgslice.23.21.jpg,0,1
train\0d4164_0-imgslice.23.22.jpg,0,1
train\0d4164_0-imgslice.23.23.jpg,0,1
train\0d4164_0-imgslice.23.24.jpg,0,1
train\0d4164_0-imgslice.23.25.jpg,0,1
train\0d4164_0-imgslice.23.26.jpg,0,1
train\0d4164_0-imgslice.23.27.jpg,0,1
train\0d4164_0-imgslice.23.28.jpg,0,1
train\0d4164_0-imgslice.23.29.jpg,0,1
train\0d4164_0-imgslice.23.3.jpg,0,0
train\0d4164_0-imgslice.23.30.jpg,0,0
train\0d4164_0-imgslice.23.31.jpg,0,0
train\0d4164_0-imgslice.23.32.jpg,0,0
train\0d4164_0-imgslice.23.33.jpg,0,0
train\0d4164_0-imgslice.23.34.jpg,0,1
train\0d4164_0-imgslice.23.35.jpg,0,0
train\0d4164_0-imgslice.23.36.jpg,0,1
train\0d4164_0-imgslice.23.37.jpg,0,1
train\0d4164_0-imgslice.23.4.jpg,0,0
train\0d4164_0-imgslice.23.5.jpg,0,0
train\0d4164_0-imgslice.23.6.jpg,0,0
train\0d4164_0-imgslice.23.7.jpg,0,0
train\0d4164_0-imgslice.23.8.jpg,0,0
train\0d4164_0-imgslice.23.9.jpg,0,0
train\0d4164_0-imgslice.24.0.jpg,0,0
train\0d4164_0-imgslice.24.1.jpg,0,0
train\0d4164_0-imgslice.24.10.jpg,0,0
train\0d4164_0-imgslice.24.11.jpg,0,0
train\0d4164_0-imgslice.24.12.jpg,0,0
train\0d4164_0-imgslice.24.13.jpg,0,0
train\0d4164_0-imgslice.24.14.jpg,0,0
train\0d4164_0-imgslice.24.15.jpg,0,0
train\0d4164_0-imgslice.24.16.jpg,0,1
train\0d4164_0-imgslice.24.17.jpg,0,1
train\0d4164_0-imgslice.24.18.jpg,0,0
train\0d4164_0-imgslice.24.19.jpg,0,0
train\0d4164_0-imgslice.24.2.jpg,0,0
train\0d4164_0-imgslice.24.20.jpg,0,0
train\0d4164_0-imgslice.24.21.jpg,0,1
train\0d4164_0-imgslice.24.22.jpg,0,1
train\0d4164_0-imgslice.24.23.jpg,0,1
train\0d4164_0-imgslice.24.24.jpg,0,1
train\0d4164_0-imgslice.24.25.jpg,0,1
train\0d4164_0-imgslice.24.26.jpg,0,1
train\0d4164_0-imgslice.24.27.jpg,0,1
train\0d4164_0-imgslice.24.28.jpg,0,1
train\0d4164_0-imgslice.24.29.jpg,0,1
train\0d4164_0-imgslice.24.3.jpg,0,0
train\0d4164_0-imgslice.24.30.jpg,0,0
train\0d4164_0-imgslice.24.31.jpg,0,0
train\0d4164_0-imgslice.24.32.jpg,0,0
train\0d4164_0-imgslice.24.33.jpg,0,0
train\0d4164_0-imgslice.24.34.jpg,0,1
train\0d4164_0-imgslice.24.35.jpg,0,1
train\0d4164_0-imgslice.24.36.jpg,0,1
train\0d4164_0-imgslice.24.37.jpg,0,1
train\0d4164_0-imgslice.24.4.jpg,0,0
train\0d4164_0-imgslice.24.5.jpg,0,0
train\0d4164_0-imgslice.24.6.jpg,0,1
train\0d4164_0-imgslice.24.7.jpg,0,1
train\0d4164_0-imgslice.24.8.jpg,0,1
train\0d4164_0-imgslice.24.9.jpg,0,0
train\0d4164_0-imgslice.25.0.jpg,0,0
train\0d4164_0-imgslice.25.1.jpg,0,0
train\0d4164_0-imgslice.25.10.jpg,0,0
train\0d4164_0-imgslice.25.11.jpg,0,0
train\0d4164_0-imgslice.25.12.jpg,0,0
train\0d4164_0-imgslice.25.13.jpg,0,0
train\0d4164_0-imgslice.25.14.jpg,0,0
train\0d4164_0-imgslice.25.15.jpg,0,1
train\0d4164_0-imgslice.25.16.jpg,0,1
train\0d4164_0-imgslice.25.17.jpg,0,1
train\0d4164_0-imgslice.25.18.jpg,0,1
train\0d4164_0-imgslice.25.19.jpg,0,1
train\0d4164_0-imgslice.25.2.jpg,0,0
train\0d4164_0-imgslice.25.20.jpg,0,1
train\0d4164_0-imgslice.25.21.jpg,0,0
train\0d4164_0-imgslice.25.22.jpg,0,0
train\0d4164_0-imgslice.25.23.jpg,0,1
train\0d4164_0-imgslice.25.24.jpg,0,1
train\0d4164_0-imgslice.25.25.jpg,0,1
train\0d4164_0-imgslice.25.26.jpg,0,1
train\0d4164_0-imgslice.25.27.jpg,0,0
train\0d4164_0-imgslice.25.28.jpg,0,1
train\0d4164_0-imgslice.25.29.jpg,0,0
train\0d4164_0-imgslice.25.3.jpg,0,0
train\0d4164_0-imgslice.25.30.jpg,0,0
train\0d4164_0-imgslice.25.31.jpg,0,0
train\0d4164_0-imgslice.25.32.jpg,0,0
train\0d4164_0-imgslice.25.33.jpg,0,1
train\0d4164_0-imgslice.25.34.jpg,0,1
train\0d4164_0-imgslice.25.35.jpg,0,1
train\0d4164_0-imgslice.25.36.jpg,0,0
train\0d4164_0-imgslice.25.37.jpg,0,0
train\0d4164_0-imgslice.25.4.jpg,0,0
train\0d4164_0-imgslice.25.5.jpg,0,1
train\0d4164_0-imgslice.25.6.jpg,0,1
train\0d4164_0-imgslice.25.7.jpg,0,1
train\0d4164_0-imgslice.25.8.jpg,0,1
train\0d4164_0-imgslice.25.9.jpg,0,0
train\0d4164_0-imgslice.26.0.jpg,0,0
train\0d4164_0-imgslice.26.1.jpg,0,0
train\0d4164_0-imgslice.26.10.jpg,0,0
train\0d4164_0-imgslice.26.11.jpg,0,0
train\0d4164_0-imgslice.26.12.jpg,0,0
train\0d4164_0-imgslice.26.13.jpg,0,0
train\0d4164_0-imgslice.26.14.jpg,0,0
train\0d4164_0-imgslice.26.15.jpg,0,1
train\0d4164_0-imgslice.26.16.jpg,0,1
train\0d4164_0-imgslice.26.17.jpg,0,1
train\0d4164_0-imgslice.26.18.jpg,0,1
train\0d4164_0-imgslice.26.19.jpg,0,1
train\0d4164_0-imgslice.26.2.jpg,0,0
train\0d4164_0-imgslice.26.20.jpg,0,1
train\0d4164_0-imgslice.26.21.jpg,0,0
train\0d4164_0-imgslice.26.22.jpg,0,0
train\0d4164_0-imgslice.26.23.jpg,0,0
train\0d4164_0-imgslice.26.24.jpg,0,1
train\0d4164_0-imgslice.26.25.jpg,0,1
train\0d4164_0-imgslice.26.26.jpg,0,1
train\0d4164_0-imgslice.26.27.jpg,0,1
train\0d4164_0-imgslice.26.28.jpg,0,1
train\0d4164_0-imgslice.26.29.jpg,0,1
train\0d4164_0-imgslice.26.3.jpg,0,0
train\0d4164_0-imgslice.26.30.jpg,0,1
train\0d4164_0-imgslice.26.31.jpg,0,1
train\0d4164_0-imgslice.26.32.jpg,0,1
train\0d4164_0-imgslice.26.33.jpg,0,0
train\0d4164_0-imgslice.26.34.jpg,0,1
train\0d4164_0-imgslice.26.35.jpg,0,1
train\0d4164_0-imgslice.26.36.jpg,0,1
train\0d4164_0-imgslice.26.37.jpg,0,1
train\0d4164_0-imgslice.26.4.jpg,0,0
train\0d4164_0-imgslice.26.5.jpg,0,0
train\0d4164_0-imgslice.26.6.jpg,0,1
train\0d4164_0-imgslice.26.7.jpg,0,1
train\0d4164_0-imgslice.26.8.jpg,0,1
train\0d4164_0-imgslice.26.9.jpg,0,0
train\0d4164_0-imgslice.27.0.jpg,0,0
train\0d4164_0-imgslice.27.1.jpg,0,0
train\0d4164_0-imgslice.27.10.jpg,0,0
train\0d4164_0-imgslice.27.11.jpg,0,0
train\0d4164_0-imgslice.27.12.jpg,0,0
train\0d4164_0-imgslice.27.13.jpg,0,0
train\0d4164_0-imgslice.27.14.jpg,0,0
train\0d4164_0-imgslice.27.15.jpg,0,0
train\0d4164_0-imgslice.27.16.jpg,0,0
train\0d4164_0-imgslice.27.17.jpg,0,1
train\0d4164_0-imgslice.27.18.jpg,0,1
train\0d4164_0-imgslice.27.19.jpg,0,1
train\0d4164_0-imgslice.27.2.jpg,0,0
train\0d4164_0-imgslice.27.20.jpg,0,1
train\0d4164_0-imgslice.27.21.jpg,0,0
train\0d4164_0-imgslice.27.22.jpg,0,0
train\0d4164_0-imgslice.27.23.jpg,0,0
train\0d4164_0-imgslice.27.24.jpg,0,0
train\0d4164_0-imgslice.27.25.jpg,0,0
train\0d4164_0-imgslice.27.26.jpg,0,1
train\0d4164_0-imgslice.27.27.jpg,0,1
train\0d4164_0-imgslice.27.28.jpg,0,1
train\0d4164_0-imgslice.27.29.jpg,0,1
train\0d4164_0-imgslice.27.3.jpg,0,0
train\0d4164_0-imgslice.27.30.jpg,0,1
train\0d4164_0-imgslice.27.31.jpg,0,1
train\0d4164_0-imgslice.27.32.jpg,0,1
train\0d4164_0-imgslice.27.33.jpg,0,1
train\0d4164_0-imgslice.27.34.jpg,0,1
train\0d4164_0-imgslice.27.35.jpg,0,1
train\0d4164_0-imgslice.27.36.jpg,0,1
train\0d4164_0-imgslice.27.37.jpg,0,1
train\0d4164_0-imgslice.27.4.jpg,0,0
train\0d4164_0-imgslice.27.5.jpg,0,0
train\0d4164_0-imgslice.27.6.jpg,0,0
train\0d4164_0-imgslice.27.7.jpg,0,0
train\0d4164_0-imgslice.27.8.jpg,0,0
train\0d4164_0-imgslice.27.9.jpg,0,0
train\0d4164_0-imgslice.28.0.jpg,0,0
train\0d4164_0-imgslice.28.1.jpg,0,0
train\0d4164_0-imgslice.28.10.jpg,0,0
train\0d4164_0-imgslice.28.11.jpg,0,0
train\0d4164_0-imgslice.28.12.jpg,0,0
train\0d4164_0-imgslice.28.13.jpg,0,0
train\0d4164_0-imgslice.28.14.jpg,0,0
train\0d4164_0-imgslice.28.15.jpg,0,0
train\0d4164_0-imgslice.28.16.jpg,0,0
train\0d4164_0-imgslice.28.17.jpg,0,0
train\0d4164_0-imgslice.28.18.jpg,0,1
train\0d4164_0-imgslice.28.19.jpg,0,1
train\0d4164_0-imgslice.28.2.jpg,0,0
train\0d4164_0-imgslice.28.20.jpg,0,1
train\0d4164_0-imgslice.28.21.jpg,0,1
train\0d4164_0-imgslice.28.22.jpg,0,0
train\0d4164_0-imgslice.28.23.jpg,0,0
train\0d4164_0-imgslice.28.24.jpg,0,0
train\0d4164_0-imgslice.28.25.jpg,0,1
train\0d4164_0-imgslice.28.26.jpg,0,1
train\0d4164_0-imgslice.28.27.jpg,0,1
train\0d4164_0-imgslice.28.28.jpg,0,1
train\0d4164_0-imgslice.28.29.jpg,0,1
train\0d4164_0-imgslice.28.3.jpg,0,0
train\0d4164_0-imgslice.28.30.jpg,0,0
train\0d4164_0-imgslice.28.31.jpg,0,0
train\0d4164_0-imgslice.28.32.jpg,0,0
train\0d4164_0-imgslice.28.33.jpg,0,1
train\0d4164_0-imgslice.28.34.jpg,0,1
train\0d4164_0-imgslice.28.35.jpg,0,1
train\0d4164_0-imgslice.28.36.jpg,0,1
train\0d4164_0-imgslice.28.37.jpg,0,0
train\0d4164_0-imgslice.28.4.jpg,0,0
train\0d4164_0-imgslice.28.5.jpg,0,0
train\0d4164_0-imgslice.28.6.jpg,0,0
train\0d4164_0-imgslice.28.7.jpg,0,0
train\0d4164_0-imgslice.28.8.jpg,0,0
train\0d4164_0-imgslice.28.9.jpg,0,0
train\0d4164_0-imgslice.29.0.jpg,0,0
train\0d4164_0-imgslice.29.1.jpg,0,0
train\0d4164_0-imgslice.29.10.jpg,0,0
train\0d4164_0-imgslice.29.11.jpg,0,0
train\0d4164_0-imgslice.29.12.jpg,0,0
train\0d4164_0-imgslice.29.13.jpg,0,1
train\0d4164_0-imgslice.29.14.jpg,0,1
train\0d4164_0-imgslice.29.15.jpg,0,1
train\0d4164_0-imgslice.29.16.jpg,0,0
train\0d4164_0-imgslice.29.17.jpg,0,0
train\0d4164_0-imgslice.29.18.jpg,0,0
train\0d4164_0-imgslice.29.19.jpg,0,1
train\0d4164_0-imgslice.29.2.jpg,0,0
train\0d4164_0-imgslice.29.20.jpg,0,1
train\0d4164_0-imgslice.29.21.jpg,0,0
train\0d4164_0-imgslice.29.22.jpg,0,0
train\0d4164_0-imgslice.29.23.jpg,0,0
train\0d4164_0-imgslice.29.24.jpg,0,1
train\0d4164_0-imgslice.29.25.jpg,0,1
train\0d4164_0-imgslice.29.26.jpg,0,1
train\0d4164_0-imgslice.29.27.jpg,0,1
train\0d4164_0-imgslice.29.28.jpg,0,1
train\0d4164_0-imgslice.29.29.jpg,0,1
train\0d4164_0-imgslice.29.3.jpg,0,0
train\0d4164_0-imgslice.29.30.jpg,0,1
train\0d4164_0-imgslice.29.31.jpg,0,0
train\0d4164_0-imgslice.29.32.jpg,0,0
train\0d4164_0-imgslice.29.33.jpg,0,0
train\0d4164_0-imgslice.29.34.jpg,0,0
train\0d4164_0-imgslice.29.35.jpg,0,0
train\0d4164_0-imgslice.29.36.jpg,0,0
train\0d4164_0-imgslice.29.37.jpg,0,0
train\0d4164_0-imgslice.29.4.jpg,0,0
train\0d4164_0-imgslice.29.5.jpg,0,0
train\0d4164_0-imgslice.29.6.jpg,0,0
train\0d4164_0-imgslice.29.7.jpg,0,0
train\0d4164_0-imgslice.29.8.jpg,0,0
train\0d4164_0-imgslice.29.9.jpg,0,0
train\0d4164_0-imgslice.3.0.jpg,0,0
train\0d4164_0-imgslice.3.1.jpg,0,0
train\0d4164_0-imgslice.3.10.jpg,0,1
train\0d4164_0-imgslice.3.11.jpg,0,1
train\0d4164_0-imgslice.3.12.jpg,0,1
train\0d4164_0-imgslice.3.13.jpg,0,1
train\0d4164_0-imgslice.3.14.jpg,0,1
